+-------+-----+------+-----+-----+-----+--------+--------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+---------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |        URI         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |   SUM(BODY)   |  AVG(BODY)  |
| 47    | 0   | 47   | 0   | 0   | 0   | GET    | /image/9986.jpg    | 0.004 | 0.140 | 0.420   | 0.009 | 0.012 | 0.036 | 0.140 | 0.023  | 86708.000   | 86732.000   | 4075681.000   | 86716.617   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@edwina           | 0.420 | 0.420 | 0.420   | 0.420 | 0.420 | 0.420 | 0.420 | 0.000  | 3206.000    | 3206.000    | 3206.000      | 3206.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@ivy              | 0.420 | 0.420 | 0.420   | 0.420 | 0.420 | 0.420 | 0.420 | 0.000  | 3037.000    | 3037.000    | 3037.000      | 3037.000    |
| 43    | 0   | 43   | 0   | 0   | 0   | GET    | /image/10067.jpg   | 0.000 | 0.048 | 0.416   | 0.010 | 0.024 | 0.040 | 0.048 | 0.012  | 67398.000   | 67429.000   | 2899029.000   | 67419.279   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@michelle         | 0.416 | 0.416 | 0.416   | 0.416 | 0.416 | 0.416 | 0.416 | 0.000  | 3783.000    | 3783.000    | 3783.000      | 3783.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@lily             | 0.416 | 0.416 | 0.416   | 0.416 | 0.416 | 0.416 | 0.416 | 0.000  | 3917.000    | 3917.000    | 3917.000      | 3917.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@jannie           | 0.412 | 0.412 | 0.412   | 0.412 | 0.412 | 0.412 | 0.412 | 0.000  | 3688.000    | 3688.000    | 3688.000      | 3688.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@rae              | 0.412 | 0.412 | 0.412   | 0.412 | 0.412 | 0.412 | 0.412 | 0.000  | 3608.000    | 3608.000    | 3608.000      | 3608.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@carrie           | 0.412 | 0.412 | 0.412   | 0.412 | 0.412 | 0.412 | 0.412 | 0.000  | 2774.000    | 2774.000    | 2774.000      | 2774.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@juliette         | 0.408 | 0.408 | 0.408   | 0.408 | 0.408 | 0.408 | 0.408 | 0.000  | 3102.000    | 3102.000    | 3102.000      | 3102.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@christa          | 0.408 | 0.408 | 0.408   | 0.408 | 0.408 | 0.408 | 0.408 | 0.000  | 2825.000    | 2825.000    | 2825.000      | 2825.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@tamera           | 0.404 | 0.404 | 0.404   | 0.404 | 0.404 | 0.404 | 0.404 | 0.000  | 4107.000    | 4107.000    | 4107.000      | 4107.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@ora              | 0.400 | 0.400 | 0.400   | 0.400 | 0.400 | 0.400 | 0.400 | 0.000  | 2679.000    | 2679.000    | 2679.000      | 2679.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@corina           | 0.400 | 0.400 | 0.400   | 0.400 | 0.400 | 0.400 | 0.400 | 0.000  | 3105.000    | 3105.000    | 3105.000      | 3105.000    |
| 82    | 0   | 82   | 0   | 0   | 0   | GET    | /image/9993.jpg    | 0.000 | 0.052 | 0.392   | 0.005 | 0.008 | 0.016 | 0.052 | 0.007  | 85630.000   | 85653.000   | 7022297.000   | 85637.768   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@sherrie          | 0.392 | 0.392 | 0.392   | 0.392 | 0.392 | 0.392 | 0.392 | 0.000  | 2849.000    | 2849.000    | 2849.000      | 2849.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@regina           | 0.388 | 0.388 | 0.388   | 0.388 | 0.388 | 0.388 | 0.388 | 0.000  | 3471.000    | 3471.000    | 3471.000      | 3471.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@lolita           | 0.388 | 0.388 | 0.388   | 0.388 | 0.388 | 0.388 | 0.388 | 0.000  | 3250.000    | 3250.000    | 3250.000      | 3250.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@arline           | 0.388 | 0.388 | 0.388   | 0.388 | 0.388 | 0.388 | 0.388 | 0.000  | 2862.000    | 2862.000    | 2862.000      | 2862.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@minerva          | 0.380 | 0.380 | 0.380   | 0.380 | 0.380 | 0.380 | 0.380 | 0.000  | 2956.000    | 2956.000    | 2956.000      | 2956.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@agnes            | 0.376 | 0.376 | 0.376   | 0.376 | 0.376 | 0.376 | 0.376 | 0.000  | 3525.000    | 3525.000    | 3525.000      | 3525.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@alyssa           | 0.376 | 0.376 | 0.376   | 0.376 | 0.376 | 0.376 | 0.376 | 0.000  | 3315.000    | 3315.000    | 3315.000      | 3315.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@norma            | 0.372 | 0.372 | 0.372   | 0.372 | 0.372 | 0.372 | 0.372 | 0.000  | 2951.000    | 2951.000    | 2951.000      | 2951.000    |
| 64    | 0   | 64   | 0   | 0   | 0   | GET    | /image/9988.jpg    | 0.000 | 0.032 | 0.368   | 0.006 | 0.016 | 0.024 | 0.032 | 0.007  | 111639.000  | 111654.000  | 7145249.000   | 111644.516  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@allison          | 0.368 | 0.368 | 0.368   | 0.368 | 0.368 | 0.368 | 0.368 | 0.000  | 2608.000    | 2608.000    | 2608.000      | 2608.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@marguerite       | 0.368 | 0.368 | 0.368   | 0.368 | 0.368 | 0.368 | 0.368 | 0.000  | 2584.000    | 2584.000    | 2584.000      | 2584.000    |
| 33    | 0   | 33   | 0   | 0   | 0   | GET    | /image/10069.jpg   | 0.000 | 0.100 | 0.364   | 0.011 | 0.024 | 0.036 | 0.100 | 0.018  | 104121.000  | 104160.000  | 3436531.000   | 104137.303  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@chris            | 0.364 | 0.364 | 0.364   | 0.364 | 0.364 | 0.364 | 0.364 | 0.000  | 2863.000    | 2863.000    | 2863.000      | 2863.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@virgie           | 0.360 | 0.360 | 0.360   | 0.360 | 0.360 | 0.360 | 0.360 | 0.000  | 2686.000    | 2686.000    | 2686.000      | 2686.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@molly            | 0.356 | 0.356 | 0.356   | 0.356 | 0.356 | 0.356 | 0.356 | 0.000  | 2546.000    | 2546.000    | 2546.000      | 2546.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@matilda          | 0.356 | 0.356 | 0.356   | 0.356 | 0.356 | 0.356 | 0.356 | 0.000  | 2362.000    | 2362.000    | 2362.000      | 2362.000    |
| 14    | 0   | 14   | 0   | 0   | 0   | GET    | /image/9955.jpg    | 0.004 | 0.120 | 0.352   | 0.025 | 0.064 | 0.120 | 0.120 | 0.031  | 307304.000  | 307336.000  | 4302574.000   | 307326.714  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@selena           | 0.352 | 0.352 | 0.352   | 0.352 | 0.352 | 0.352 | 0.352 | 0.000  | 3536.000    | 3536.000    | 3536.000      | 3536.000    |
